student_id,first_name,last_name,email,birth_date,enrolled_at,country
STU-0000282,Antonia,Henriquez,antonia.henriquez4204@mail.test,2004-08-27,2024-12-03,CL
STU-0000283,Sofia,Carrasco,sofia.carrasco7859@demo.io,1999-11-11,2021-10-25,BR
STU-0000284,Manuel,Vasquez,manuel.vasquez5048@demo.io,2007-01-01,2022-07-13,US
STU-0000285,Valentina,Reyes,valentina.reyes7861@example.com,2000-12-03,2019-02-10,PE
STU-0000286,Vicente,Romero,vicente.romero3004@mail.test,2005-09-06,2022-06-23,BR
STU-0000287,Cristobal,Castillo,cristobal.castillo1263@example.com,1995-04-03,2022-06-14,ES
STU-0000288,Diego,Lopez,diego.lopez8719@demo.io,1999-05-31,2019-08-08,AR
STU-0000289,Magdalena,Espinoza,magdalena.espinoza8022@synthetic.dev,1999-01-01,2021-11-10,AR
STU-0000290,Lucia,Soto,lucia.soto4781@example.com,2004-11-27,2020-10-28,BR
STU-0000291,Manuel,Pizarro,manuel.pizarro1555@example.com,1997-12-30,2018-01-28,MX
STU-0000292,Sofia,Fuentes,sofia.fuentes5441@example.com,1997-10-21,2022-06-12,CL
STU-0000293,Magdalena,Rodriguez,magdalena.rodriguez5310@example.com,1998-06-28,2023-01-12,AR
STU-0000294,Martina,Gutierrez,martina.gutierrez3634@mail.test,2002-12-24,2024-07-26,AR
STU-0000295,Valentina,Espinoza,valentina.espinoza4555@lake.local,1999-01-19,2022-03-02,CL
STU-0000296,Jose,Castillo,jose.castillo7542@example.com,1998-05-12,2019-12-08,US
STU-0000297,Paula,Castro,paula.castro4586@mail.test,2004-03-28,2024-07-28,ES
STU-0000298,Valentina,Toro,valentina.toro920@lake.local,2000-10-12,2020-04-03,AR
STU-0000299,Renata,Martinez,renata.martinez6635@lake.local,2004-09-27,2019-07-23,CL
STU-0000300,Paula,Aravena,paula.aravena4343@example.com,2000-06-20,2022-06-04,CO
STU-0000301,Lucia,Aravena,lucia.aravena1829@example.com,1996-02-18,2023-01-15,ES
STU-0000302,Sofia,Rojas,sofia.rojas6525@lake.local,2007-02-11,2024-01-26,CL
STU-0000303,Florencia,Saavedra,florencia.saavedra2306@example.com,1999-09-08,2021-06-19,MX
STU-0000304,Constanza,Martinez,constanza.martinez9028@lake.local,2002-11-29,2018-07-14,CL
STU-0000305,Rodrigo,Riquelme,rodrigo.riquelme3679@lake.local,2001-12-09,2018-12-23,CL
STU-0000306,Daniel,Munoz,daniel.munoz6160@synthetic.dev,2001-10-31,2020-11-02,CL
STU-0000307,Rodrigo,Rojas,rodrigo.rojas2379@demo.io,1996-08-18,2023-08-25,CL
STU-0000308,Daniel,Soto,daniel.soto841@synthetic.dev,2004-03-15,2025-03-19,CL
STU-0000309,Fernanda,Soto,fernanda.soto9249@mail.test,2006-05-25,2021-08-12,ES
STU-0000310,Trinidad,Araya,trinidad.araya3687@example.com,2005-05-26,2025-07-16,PE
STU-0000311,Gabriel,Castillo,gabriel.castillo2617@example.com,2005-02-06,2022-06-03,CO
STU-0000312,Lucia,Romero,lucia.romero5511@lake.local,2006-04-13,2021-06-30,MX
STU-0000313,Lucia,Riquelme,lucia.riquelme2632@mail.test,2000-03-13,2018-07-21,MX
STU-0000314,Pablo,Espinoza,pablo.espinoza2953@example.com,1997-03-06,2020-03-09,CL
STU-0000315,Carmen,Silva,carmen.silva2120@example.com,1995-11-30,2018-02-14,MX
STU-0000316,Agustina,Sandoval,agustina.sandoval5458@demo.io,2002-02-12,2018-10-11,CL
STU-0000317,Sebastian,Vargas,sebastian.vargas4860@lake.local,2003-09-24,2025-03-08,MX
STU-0000318,Paula,Araya,paula.araya2370@synthetic.dev,2006-12-15,2020-01-13,CL
STU-0000319,Trinidad,Carrasco,trinidad.carrasco490@synthetic.dev,1998-02-21,2025-08-11,CL
STU-0000320,Jose,Henriquez,jose.henriquez4182@mail.test,1999-01-30,2019-12-14,ES
STU-0000321,Rodrigo,Soto,rodrigo.soto1137@synthetic.dev,1995-08-27,2021-12-15,CL
STU-0000322,Magdalena,Vargas,magdalena.vargas9348@lake.local,2004-02-04,2024-04-25,CL
STU-0000323,Ana,Pino,ana.pino9510@mail.test,2004-12-11,2018-11-28,PE
STU-0000324,Camila,Bravo,camila.bravo519@synthetic.dev,2001-02-11,2023-05-04,CO
STU-0000325,Matias,Sandoval,matias.sandoval956@lake.local,1996-04-28,2021-06-28,BR
STU-0000326,Romina,Arancibia,romina.arancibia7097@demo.io,1995-08-25,2024-04-12,CL
STU-0000327,Antonia,Araya,antonia.araya8831@demo.io,1996-08-29,2020-04-24,PE
STU-0000328,Lucia,Vasquez,lucia.vasquez7086@lake.local,2007-06-03,2019-02-10,AR
STU-0000329,Vicente,Perez,vicente.perez7987@demo.io,1997-06-19,2021-11-20,CO
STU-0000330,Rodrigo,Munoz,rodrigo.munoz1815@demo.io,2003-05-12,2018-08-19,CL
STU-0000331,Paula,Espinoza,paula.espinoza1218@example.com,1998-09-16,2021-11-27,CL
STU-0000332,Fernanda,Munoz,fernanda.munoz1230@demo.io,1998-10-22,2023-03-06,MX
STU-0000333,Benjamin,Soto,benjamin.soto8875@mail.test,1997-12-08,2019-11-04,CL
STU-0000334,Tomas,Vera,tomas.vera2726@synthetic.dev,2003-11-13,2024-12-19,PE
STU-0000335,Amanda,Perez,amanda.perez5314@mail.test,1996-06-15,2021-10-25,AR
STU-0000336,Florencia,Martinez,florencia.martinez845@example.com,2006-02-22,2020-02-29,PE
STU-0000337,Martina,Soto,martina.soto1123@mail.test,2007-03-29,2021-01-26,ES
STU-0000338,Pedro,Romero,pedro.romero7248@mail.test,1999-10-04,2018-10-12,MX
STU-0000339,Benjamin,Pizarro,benjamin.pizarro5108@lake.local,2001-07-29,2024-11-06,CL
STU-0000340,Vicente,Saavedra,vicente.saavedra2905@demo.io,2001-12-03,2023-02-04,CL
STU-0000341,Carmen,Perez,carmen.perez1979@lake.local,1997-03-05,2021-10-11,CL
STU-0000342,Sebastian,Vera,sebastian.vera1018@mail.test,1997-02-10,2021-06-28,BR
STU-0000343,Diego,Alvarez,diego.alvarez1149@synthetic.dev,2001-09-14,2021-06-17,CL
STU-0000344,Romina,Valenzuela,romina.valenzuela7632@example.com,1995-06-01,2023-01-11,MX
STU-0000345,Eduardo,Henriquez,eduardo.henriquez4995@synthetic.dev,1998-05-08,2021-09-11,US
STU-0000346,Maximiliano,Morales,maximiliano.morales4899@synthetic.dev,1998-08-14,2025-02-25,CO
STU-0000347,Emilia,Fuentes,emilia.fuentes5681@mail.test,1998-11-28,2018-09-14,ES
STU-0000348,Ana,Arancibia,ana.arancibia5550@synthetic.dev,2003-02-23,2020-07-30,BR
STU-0000349,Diego,Perez,diego.perez7456@mail.test,1999-12-07,2023-01-13,CL
STU-0000350,Rodrigo,Pereira,rodrigo.pereira2341@demo.io,2004-10-21,2024-06-17,PE
STU-0000351,Eduardo,Fuentes,eduardo.fuentes166@mail.test,2002-07-23,2021-03-19,PE
STU-0000352,Eduardo,Diaz,eduardo.diaz2570@lake.local,2000-01-18,2022-09-22,MX
STU-0000353,Isabel,Carvajal,isabel.carvajal2542@lake.local,2001-12-03,2023-02-05,MX
STU-0000354,Matias,Castillo,matias.castillo1659@example.com,2003-02-05,2022-06-04,BR
STU-0000355,Antonia,Cordero,antonia.cordero9382@example.com,1998-09-24,2018-03-30,BR
STU-0000356,Jose,Rodriguez,jose.rodriguez5511@example.com,2006-07-28,2019-11-15,AR
STU-0000357,Macarena,Gutierrez,macarena.gutierrez3931@synthetic.dev,2000-09-22,2021-02-23,MX
STU-0000358,Magdalena,Romero,magdalena.romero4494@lake.local,2004-02-18,2023-04-20,AR
STU-0000359,Magdalena,Pereira,magdalena.pereira2249@lake.local,1999-11-15,2020-09-05,AR
STU-0000360,Pablo,Valenzuela,pablo.valenzuela1688@example.com,1996-08-30,2018-03-28,CL
STU-0000361,Renata,Sepulveda,renata.sepulveda430@example.com,1998-10-10,2023-09-16,ES
STU-0000362,Javier,Lopez,javier.lopez3598@synthetic.dev,1995-02-20,2025-01-30,CL
STU-0000363,Romina,Espinoza,romina.espinoza8280@demo.io,2000-08-12,2025-09-22,AR
STU-0000364,Martina,Pizarro,martina.pizarro6197@lake.local,1996-06-09,2021-10-03,MX
STU-0000365,Luis,Rodriguez,luis.rodriguez5649@synthetic.dev,1999-05-28,2024-04-18,CL
STU-0000366,Daniel,Carrasco,daniel.carrasco558@demo.io,1996-03-28,2020-05-03,AR
STU-0000367,Daniela,Reyes,daniela.reyes2023@synthetic.dev,2007-03-31,2021-06-04,MX
STU-0000368,Romina,Gonzalez,romina.gonzalez8288@demo.io,2001-06-24,2023-09-03,AR
STU-0000369,Florencia,Gomez,florencia.gomez9148@lake.local,1998-06-13,2021-03-27,CO
STU-0000370,Tomas,Carvajal,tomas.carvajal7335@synthetic.dev,1997-07-25,2025-06-14,CL
STU-0000371,Eduardo,Cortes,eduardo.cortes9681@lake.local,2001-07-01,2022-05-20,CL
STU-0000372,Fernanda,Reyes,fernanda.reyes8705@mail.test,1996-01-02,2022-05-17,CL
STU-0000373,Josefa,Pino,josefa.pino2204@mail.test,1999-01-21,2020-11-17,BR
STU-0000374,Tomas,Pereira,tomas.pereira7936@example.com,2002-06-14,2018-11-12,MX
STU-0000375,Gabriel,Pino,gabriel.pino2465@example.com,2000-12-28,2019-09-11,PE
STU-0000376,Felipe,Castillo,felipe.castillo744@synthetic.dev,2003-12-29,2025-05-29,CL
STU-0000377,Macarena,Soto,macarena.soto7895@mail.test,2003-10-03,2024-01-01,CL
STU-0000378,Antonia,Vera,antonia.vera3487@lake.local,2001-10-31,2024-10-10,MX
STU-0000379,Gabriel,Gonzalez,gabriel.gonzalez9988@demo.io,2004-09-07,2022-02-07,MX
STU-0000380,Trinidad,Silva,trinidad.silva1844@example.com,1997-12-06,2019-06-18,AR
STU-0000381,Vicente,Carrasco,vicente.carrasco1671@example.com,2003-06-20,2018-02-09,CL
STU-0000382,Javier,Romero,javier.romero1730@mail.test,2002-03-20,2021-03-11,ES
STU-0000383,Cristobal,Arancibia,cristobal.arancibia4912@example.com,2005-09-19,2022-08-13,MX
STU-0000384,Sofia,Sepulveda,sofia.sepulveda4766@example.com,1998-07-28,2023-06-24,ES
STU-0000385,Jose,Gutierrez,jose.gutierrez806@demo.io,2001-09-06,2019-07-27,CO
STU-0000386,Sebastian,Ortiz,sebastian.ortiz659@synthetic.dev,2007-09-18,2023-05-24,CL
STU-0000387,Diego,Gutierrez,diego.gutierrez8542@demo.io,1996-12-14,2022-11-09,AR
STU-0000388,Tomas,Fuentes,tomas.fuentes3700@example.com,1998-06-11,2025-01-01,CL
STU-0000389,Florencia,Perez,florencia.perez9411@example.com,2001-10-05,2025-04-30,PE
STU-0000390,Agustina,Vera,agustina.vera8942@example.com,1996-03-10,2022-04-19,PE
STU-0000391,Fernanda,Carvajal,fernanda.carvajal5221@lake.local,1999-06-18,2021-07-23,CL
STU-0000392,Catalina,Rodriguez,catalina.rodriguez6179@synthetic.dev,2003-06-01,2020-07-28,CL
STU-0000393,Magdalena,Bravo,magdalena.bravo2696@lake.local,1998-05-14,2019-04-04,BR
STU-0000394,Florencia,Castro,florencia.castro1767@synthetic.dev,1997-06-26,2022-02-01,US
STU-0000395,Diego,Pino,diego.pino4812@mail.test,2007-02-14,2023-06-20,BR
STU-0000396,Sebastian,Vega,sebastian.vega4631@demo.io,2000-08-16,2019-02-14,US
STU-0000397,Alejandro,Salazar,alejandro.salazar8225@mail.test,2000-04-29,2021-01-22,BR
STU-0000398,Josefa,Henriquez,josefa.henriquez5129@demo.io,1999-08-23,2019-12-21,AR
STU-0000399,Romina,Ortiz,romina.ortiz7900@example.com,1996-12-22,2018-12-13,CL
STU-0000400,Rodrigo,Vasquez,rodrigo.vasquez4752@lake.local,1996-05-16,2018-02-18,ES
STU-0000401,Emilia,Castro,emilia.castro8616@lake.local,2005-11-05,2021-10-12,CO
STU-0000402,Rodrigo,Rojas,rodrigo.rojas8070@demo.io,2006-02-21,2025-04-01,AR
STU-0000403,Benjamin,Bravo,benjamin.bravo2341@lake.local,2005-04-23,2020-03-29,BR
STU-0000404,Juan,Contreras,juan.contreras4510@mail.test,2004-01-19,2022-03-07,PE
STU-0000405,Catalina,Espinoza,catalina.espinoza7664@synthetic.dev,2000-11-28,2022-09-23,PE
STU-0000406,Fernanda,Castro,fernanda.castro3187@synthetic.dev,2004-03-02,2018-01-14,US
STU-0000407,Luis,Bravo,luis.bravo8362@demo.io,1998-07-10,2025-06-08,ES
STU-0000408,Catalina,Sandoval,catalina.sandoval2263@example.com,1998-11-03,2018-10-17,PE
STU-0000409,Valentina,Contreras,valentina.contreras2667@lake.local,2007-05-25,2021-02-05,CL
STU-0000410,Florencia,Pizarro,florencia.pizarro3763@demo.io,2006-09-15,2022-04-13,CL
STU-0000411,Renata,Carvajal,renata.carvajal9914@example.com,1995-04-27,2021-06-12,AR
STU-0000412,Nicolas,Araya,nicolas.araya7373@demo.io,1997-01-12,2020-06-30,CL
STU-0000413,Maria,Saavedra,maria.saavedra1421@lake.local,1999-04-11,2020-07-17,CO
STU-0000414,Macarena,Rojas,macarena.rojas6433@demo.io,1998-07-13,2024-08-11,CO
STU-0000415,Daniela,Henriquez,daniela.henriquez5439@demo.io,2000-04-11,2024-06-10,CL
STU-0000416,Sofia,Salazar,sofia.salazar8441@example.com,2003-11-05,2018-10-16,ES
STU-0000417,Vicente,Gonzalez,vicente.gonzalez2120@lake.local,1995-07-24,2018-11-23,CO
STU-0000418,Daniela,Vasquez,daniela.vasquez6519@mail.test,2006-05-09,2022-10-21,PE
STU-0000419,Catalina,Hernandez,catalina.hernandez186@mail.test,2002-07-27,2020-11-10,BR
STU-0000420,Pedro,Cortes,pedro.cortes7450@synthetic.dev,1997-01-08,2019-05-30,CL
STU-0000421,Manuel,Vasquez,manuel.vasquez4897@mail.test,1997-10-15,2018-09-28,US
STU-0000422,Jose,Gutierrez,jose.gutierrez2496@demo.io,2000-05-23,2025-07-27,CL
STU-0000423,Trinidad,Carvajal,trinidad.carvajal4995@demo.io,1999-03-25,2023-07-08,ES
STU-0000424,Agustina,Valenzuela,agustina.valenzuela6741@example.com,2001-07-27,2022-09-09,AR
STU-0000425,Trinidad,Torres,trinidad.torres9359@example.com,2006-09-14,2019-07-19,CL
STU-0000426,Jose,Hernandez,jose.hernandez3298@synthetic.dev,2000-02-29,2024-07-27,CO
STU-0000427,Maximiliano,Tapia,maximiliano.tapia1617@synthetic.dev,2001-02-05,2018-03-09,CL
STU-0000428,Antonia,Valenzuela,antonia.valenzuela831@lake.local,2005-08-15,2020-07-20,BR
STU-0000429,Javier,Reyes,javier.reyes981@demo.io,2007-04-28,2023-12-28,BR
STU-0000430,Lucia,Gonzalez,lucia.gonzalez102@mail.test,2001-10-23,2025-05-16,ES
STU-0000431,Maximiliano,Bravo,maximiliano.bravo1835@mail.test,2006-12-10,2019-12-26,CO
STU-0000432,Maximiliano,Araya,maximiliano.araya3714@demo.io,1995-11-20,2023-03-14,AR
STU-0000433,Lucia,Vera,lucia.vera5914@demo.io,2007-02-18,2018-11-09,CL
STU-0000434,Constanza,Espinoza,constanza.espinoza7585@demo.io,1995-03-23,2019-03-20,CL
STU-0000435,Cristobal,Hernandez,cristobal.hernandez4313@mail.test,2006-01-16,2018-05-02,CO
STU-0000436,Manuel,Espinoza,manuel.espinoza3389@lake.local,1996-11-13,2020-03-27,CL
STU-0000437,Manuel,Cortes,manuel.cortes4128@mail.test,1996-09-25,2021-12-10,CL
STU-0000438,Constanza,Romero,constanza.romero5211@synthetic.dev,2001-05-07,2025-06-01,CO
STU-0000439,Paula,Arancibia,paula.arancibia3001@lake.local,1998-03-10,2022-03-02,US
STU-0000440,Javier,Carrasco,javier.carrasco8595@lake.local,2003-08-11,2021-09-16,CL
STU-0000441,Sebastian,Vasquez,sebastian.vasquez6985@demo.io,1997-03-29,2025-03-19,AR
STU-0000442,Martina,Gonzalez,martina.gonzalez7116@lake.local,2000-12-29,2024-08-10,PE
STU-0000443,Macarena,Sepulveda,macarena.sepulveda8270@synthetic.dev,2004-08-10,2019-02-18,PE
STU-0000444,Josefa,Gonzalez,josefa.gonzalez2374@mail.test,1996-02-19,2022-09-08,BR
STU-0000445,Diego,Alvarez,diego.alvarez7181@synthetic.dev,1997-02-08,2019-05-05,CL
STU-0000446,Martina,Carrasco,martina.carrasco40@demo.io,2000-09-30,2018-12-22,BR
STU-0000447,Magdalena,Fuentes,magdalena.fuentes3810@example.com,2002-04-02,2020-02-14,CO
STU-0000448,Agustina,Munoz,agustina.munoz7700@lake.local,2006-11-23,2019-03-14,MX
STU-0000449,Isabel,Toro,isabel.toro1302@mail.test,1996-04-05,2023-02-22,AR
STU-0000450,Juan,Fuentes,juan.fuentes6639@lake.local,2000-08-25,2019-08-05,CL
STU-0000451,Daniela,Saavedra,daniela.saavedra2486@demo.io,2002-02-10,2020-07-20,PE
STU-0000452,Josefa,Rodriguez,josefa.rodriguez9346@example.com,1997-10-23,2018-08-31,US
STU-0000453,Eduardo,Saavedra,eduardo.saavedra1294@lake.local,2004-04-04,2024-11-20,CL
STU-0000454,Martina,Hernandez,martina.hernandez2786@example.com,1997-05-03,2023-12-14,BR
STU-0000455,Renata,Carrasco,renata.carrasco59@demo.io,1995-09-19,2019-12-05,CL
STU-0000456,Benjamin,Pizarro,benjamin.pizarro8456@example.com,1999-10-31,2019-11-14,CL
STU-0000457,Diego,Espinoza,diego.espinoza2385@demo.io,2006-01-20,2019-08-08,PE
STU-0000458,Daniela,Ortiz,daniela.ortiz5422@demo.io,1998-07-11,2020-10-08,AR
STU-0000459,Cristobal,Hernandez,cristobal.hernandez7792@example.com,1999-12-28,2025-03-20,CL
STU-0000460,Tomas,Cortes,tomas.cortes1419@lake.local,2000-04-04,2022-10-23,CL
STU-0000461,Sebastian,Pino,sebastian.pino3168@demo.io,2001-08-02,2023-09-12,CL
STU-0000462,Isabel,Toro,isabel.toro2266@example.com,1998-08-15,2023-07-09,CL
STU-0000463,Martina,Flores,martina.flores7827@example.com,2006-03-12,2020-08-27,MX
STU-0000464,Diego,Munoz,diego.munoz8398@demo.io,1995-09-08,2023-12-30,CL
STU-0000465,Benjamin,Martinez,benjamin.martinez5640@mail.test,2002-12-08,2019-07-04,US
STU-0000466,Macarena,Valenzuela,macarena.valenzuela5827@lake.local,1998-04-23,2019-10-16,PE
STU-0000467,Eduardo,Cortes,eduardo.cortes8100@example.com,2001-04-02,2022-05-09,PE
STU-0000468,Manuel,Flores,manuel.flores5569@demo.io,1997-02-16,2019-12-24,ES
STU-0000469,Agustina,Henriquez,agustina.henriquez6433@lake.local,2001-11-24,2023-04-27,CL
STU-0000470,Florencia,Lopez,florencia.lopez53@synthetic.dev,2006-02-14,2022-07-24,MX
STU-0000471,Trinidad,Carrasco,trinidad.carrasco5401@mail.test,2000-11-27,2023-08-31,AR
STU-0000472,Sofia,Morales,sofia.morales1389@mail.test,2007-04-14,2021-07-17,PE
STU-0000473,Isabel,Bravo,isabel.bravo8786@lake.local,1998-07-27,2024-07-11,CL
STU-0000474,Ignacio,Tapia,ignacio.tapia7790@example.com,2005-03-12,2018-11-15,CL
STU-0000475,Carmen,Morales,carmen.morales9144@demo.io,2003-12-04,2022-08-04,CL
STU-0000476,Benjamin,Sandoval,benjamin.sandoval7724@demo.io,2002-10-17,2024-09-15,ES
STU-0000477,Matias,Valenzuela,matias.valenzuela129@synthetic.dev,2007-11-02,2022-12-01,BR
STU-0000478,Benjamin,Aravena,benjamin.aravena93@demo.io,1998-11-16,2018-01-09,BR
STU-0000479,Macarena,Riquelme,macarena.riquelme6831@lake.local,2001-09-30,2018-08-16,BR
STU-0000480,Camila,Reyes,camila.reyes6749@lake.local,1995-06-26,2022-03-17,CL
STU-0000481,Sebastian,Sandoval,sebastian.sandoval6074@synthetic.dev,2004-08-30,2025-07-04,CO
STU-0000482,Pedro,Salazar,pedro.salazar4392@demo.io,2000-09-22,2024-10-25,CO
STU-0000483,Valentina,Gonzalez,valentina.gonzalez6447@demo.io,1999-12-08,2023-05-24,PE
STU-0000484,Romina,Alvarez,romina.alvarez355@example.com,2005-02-03,2018-08-06,ES
STU-0000485,Carmen,Munoz,carmen.munoz6074@synthetic.dev,1997-10-05,2024-06-10,US
STU-0000486,Constanza,Alvarez,constanza.alvarez8942@demo.io,1995-12-30,2020-06-30,PE
STU-0000487,Renata,Saavedra,renata.saavedra1294@demo.io,1999-10-15,2023-07-23,AR
STU-0000488,Daniel,Ortiz,daniel.ortiz9466@demo.io,1999-07-24,2019-01-23,CL
STU-0000489,Macarena,Fuentes,macarena.fuentes9951@mail.test,1998-10-24,2018-04-10,BR
STU-0000490,Renata,Romero,renata.romero2964@mail.test,1998-09-04,2018-08-04,CO
STU-0000491,Sofia,Reyes,sofia.reyes637@mail.test,2002-01-27,2023-11-29,CL
STU-0000492,Amanda,Cortes,amanda.cortes412@lake.local,2000-03-08,2022-10-26,AR
STU-0000493,Manuel,Rojas,manuel.rojas2614@lake.local,2006-05-09,2019-07-30,BR
STU-0000494,Florencia,Martinez,florencia.martinez7147@mail.test,2000-09-11,2021-12-07,MX
STU-0000495,Vicente,Gomez,vicente.gomez4059@lake.local,2007-10-15,2019-08-05,CL
STU-0000496,Cristobal,Salazar,cristobal.salazar9274@synthetic.dev,2006-11-26,2018-01-21,CL
STU-0000497,Alejandro,Contreras,alejandro.contreras441@mail.test,2005-04-14,2023-12-13,US
STU-0000498,Maria,Bravo,maria.bravo74@example.com,2004-10-09,2025-03-03,BR
STU-0000499,Daniela,Rodriguez,daniela.rodriguez1777@demo.io,2007-06-26,2022-03-09,CL
STU-0000500,Isabel,Diaz,isabel.diaz4074@synthetic.dev,1997-05-21,2025-02-28,ES
STU-0000501,Carmen,Ortiz,carmen.ortiz2305@example.com,2001-10-20,2020-10-07,PE
STU-0000502,Carmen,Hernandez,carmen.hernandez1992@mail.test,2005-01-12,2018-09-23,PE
STU-0000503,Catalina,Hernandez,catalina.hernandez5490@demo.io,2006-08-15,2020-09-17,CL
STU-0000504,Amanda,Espinoza,amanda.espinoza9162@mail.test,1995-05-15,2019-08-15,CL
STU-0000505,Ignacio,Espinoza,ignacio.espinoza4748@synthetic.dev,2001-08-11,2024-01-13,CL
STU-0000506,Daniel,Vera,daniel.vera1678@mail.test,2000-05-09,2023-10-01,ES
STU-0000507,Maria,Cordero,maria.cordero1676@lake.local,2007-09-09,2025-09-07,ES
STU-0000508,Felipe,Henriquez,felipe.henriquez1418@example.com,1998-06-01,2025-02-18,CO
STU-0000509,Vicente,Cortes,vicente.cortes5834@demo.io,2007-08-27,2018-01-13,PE
STU-0000510,Daniela,Hernandez,daniela.hernandez9396@example.com,1999-02-27,2021-11-11,CL
STU-0000511,Diego,Fuentes,diego.fuentes6819@mail.test,1996-10-08,2020-12-20,PE
STU-0000512,Macarena,Alvarez,macarena.alvarez3560@synthetic.dev,2005-06-23,2025-09-10,PE
STU-0000513,Ana,Gonzalez,ana.gonzalez6420@example.com,2006-08-07,2018-06-14,BR
STU-0000514,Alejandro,Valenzuela,alejandro.valenzuela6683@demo.io,2003-12-23,2022-10-26,CL
STU-0000515,Nicolas,Martinez,nicolas.martinez5036@mail.test,2000-03-11,2024-12-01,AR
STU-0000516,Amanda,Hernandez,amanda.hernandez7368@demo.io,2002-04-17,2021-08-05,ES
STU-0000517,Manuel,Cortes,manuel.cortes3957@lake.local,1996-06-12,2022-10-29,CL
STU-0000518,Cristobal,Pizarro,cristobal.pizarro9714@lake.local,1996-04-17,2020-02-29,AR
STU-0000519,Carmen,Morales,carmen.morales4592@lake.local,2005-02-24,2021-11-21,CL
STU-0000520,Macarena,Vera,macarena.vera527@synthetic.dev,2005-04-18,2018-05-16,BR
STU-0000521,Fernanda,Fuentes,fernanda.fuentes261@demo.io,1996-08-28,2025-08-31,CL
STU-0000522,Catalina,Morales,catalina.morales1573@mail.test,1996-04-25,2023-10-06,PE
STU-0000523,Pedro,Rojas,pedro.rojas9101@demo.io,1999-06-29,2025-04-16,BR
STU-0000524,Carlos,Tapia,carlos.tapia3324@lake.local,1996-08-02,2021-05-11,CL
STU-0000525,Javier,Cordero,javier.cordero9763@demo.io,2001-03-09,2021-05-03,PE
STU-0000526,Cristobal,Arancibia,cristobal.arancibia425@lake.local,2007-10-26,2020-08-07,US
STU-0000527,Camila,Aravena,camila.aravena9040@example.com,2002-10-24,2020-06-04,CL
STU-0000528,Ignacio,Rojas,ignacio.rojas6708@lake.local,1997-11-26,2024-02-20,MX
STU-0000529,Carmen,Aravena,carmen.aravena7706@lake.local,2001-05-26,2024-04-29,MX
STU-0000530,Pedro,Cortes,pedro.cortes4608@lake.local,1997-01-19,2021-11-17,MX
STU-0000531,Agustina,Araya,agustina.araya2356@demo.io,1996-09-01,2020-04-02,CO
STU-0000532,Daniela,Ortiz,daniela.ortiz1002@demo.io,2006-08-12,2021-08-16,AR
STU-0000533,Vicente,Fuentes,vicente.fuentes4582@mail.test,1999-06-20,2022-02-14,PE
STU-0000534,Javier,Toro,javier.toro3701@mail.test,1995-09-10,2019-01-09,AR
STU-0000535,Camila,Bravo,camila.bravo3676@mail.test,2000-01-17,2024-02-16,MX
STU-0000536,Sebastian,Carrasco,sebastian.carrasco3560@synthetic.dev,2002-03-11,2022-11-10,ES
STU-0000537,Daniel,Pino,daniel.pino1133@lake.local,2007-07-22,2021-09-26,ES
STU-0000538,Matias,Valenzuela,matias.valenzuela3901@demo.io,1995-07-17,2018-09-14,MX
STU-0000539,Benjamin,Carvajal,benjamin.carvajal3302@synthetic.dev,2003-10-18,2020-10-11,CL
STU-0000540,Daniela,Vargas,daniela.vargas7955@synthetic.dev,2005-12-10,2023-02-08,AR
STU-0000541,Alejandro,Henriquez,alejandro.henriquez2345@example.com,1997-06-17,2022-06-18,CL
STU-0000542,Ana,Castro,ana.castro4707@synthetic.dev,1997-01-13,2018-01-25,CL
STU-0000543,Amanda,Aravena,amanda.aravena9517@synthetic.dev,1999-02-13,2021-07-09,CL
STU-0000544,Lucia,Cordero,lucia.cordero2945@lake.local,2005-10-16,2021-01-12,PE
STU-0000545,Isabel,Salazar,isabel.salazar6973@demo.io,2001-02-23,2021-10-01,PE
