customer_id,external_ref,first_name,last_name,email,country,created_at,segment
CUS-0000233,STU-0000233,Manuel,Gomez,manuel.gomez3360@demo.io,CO,2024-03-29 01:46:36,smb
CUS-0000234,STU-0000234,Cristobal,Castro,cristobal.castro4289@mail.test,MX,2019-10-05 11:59:12,retail
CUS-0000235,STU-0000235,Benjamin,Valenzuela,benjamin.valenzuela5234@mail.test,ES,2023-07-25 14:16:28,retail
CUS-0000236,STU-0000236,Emilia,Vasquez,emilia.vasquez6144@example.com,CL,2019-08-25 09:51:48,smb
CUS-0000237,STU-0000237,Alejandro,Alvarez,alejandro.alvarez7608@mail.test,CO,2021-02-12 17:49:47,retail
CUS-0000238,STU-0000238,Renata,Rojas,renata.rojas6670@demo.io,PE,2023-05-23 01:58:32,retail
CUS-0000239,STU-0000239,Paula,Sepulveda,paula.sepulveda9637@mail.test,CO,2024-10-25 22:54:57,smb
CUS-0000240,STU-0000240,Renata,Saavedra,renata.saavedra5393@lake.local,PE,2018-12-10 19:00:13,retail
CUS-0000241,STU-0000241,Vicente,Rivera,vicente.rivera8301@synthetic.dev,MX,2023-12-03 01:58:37,retail
CUS-0000242,STU-0000242,Felipe,Martinez,felipe.martinez433@demo.io,CL,2018-03-19 18:50:35,smb
CUS-0000243,STU-0000243,Andres,Vera,andres.vera7246@demo.io,CL,2019-02-24 05:27:59,enterprise
CUS-0000244,STU-0000244,Gabriel,Gomez,gabriel.gomez8055@demo.io,CL,2024-09-27 20:33:16,retail
CUS-0000245,STU-0000245,Emilia,Saavedra,emilia.saavedra5342@example.com,MX,2025-09-11 21:58:14,retail
CUS-0000246,STU-0000246,Juan,Perez,juan.perez4597@demo.io,PE,2022-02-07 15:00:56,retail
CUS-0000247,STU-0000247,Florencia,Vasquez,florencia.vasquez9136@demo.io,US,2022-04-18 08:12:59,retail
CUS-0000248,STU-0000248,Pablo,Carrasco,pablo.carrasco5512@lake.local,CL,2018-06-25 14:24:51,retail
CUS-0000249,STU-0000249,Ana,Salazar,ana.salazar4340@demo.io,CL,2018-11-30 03:07:52,smb
CUS-0000250,STU-0000250,Lucia,Vasquez,lucia.vasquez3967@synthetic.dev,ES,2020-12-17 17:12:15,smb
CUS-0000251,STU-0000251,Romina,Toro,romina.toro12@demo.io,BR,2021-02-12 18:26:47,retail
CUS-0000252,STU-0000252,Valentina,Lopez,valentina.lopez2101@lake.local,CL,2018-07-31 09:49:19,retail
CUS-0000253,STU-0000253,Ignacio,Castillo,ignacio.castillo2591@mail.test,CL,2025-04-25 04:44:05,retail
CUS-0000254,STU-0000254,Cristobal,Toro,cristobal.toro9377@mail.test,CO,2018-07-25 20:59:06,retail
CUS-0000255,STU-0000255,Daniel,Ortiz,daniel.ortiz7735@synthetic.dev,BR,2024-08-06 19:58:32,retail
CUS-0000256,STU-0000256,Alejandro,Romero,alejandro.romero5657@lake.local,CL,2025-03-17 22:03:52,retail
CUS-0000257,STU-0000257,Pedro,Torres,pedro.torres805@synthetic.dev,AR,2019-06-27 05:17:04,retail
CUS-0000258,STU-0000258,Cristobal,Rojas,cristobal.rojas6761@lake.local,ES,2022-01-21 08:40:28,retail
CUS-0000259,STU-0000259,Gabriel,Contreras,gabriel.contreras8997@synthetic.dev,US,2023-09-29 13:19:34,retail
CUS-0000260,STU-0000260,Valentina,Pereira,valentina.pereira7687@example.com,PE,2018-12-25 05:09:29,retail
CUS-0000261,STU-0000261,Antonia,Sandoval,antonia.sandoval5381@mail.test,CL,2020-05-02 08:32:48,retail
CUS-0000262,STU-0000262,Agustina,Rodriguez,agustina.rodriguez3538@example.com,CL,2020-12-30 14:06:58,retail
CUS-0000263,STU-0000263,Antonia,Morales,antonia.morales3428@lake.local,CL,2023-07-28 20:27:04,retail
CUS-0000264,STU-0000264,Magdalena,Diaz,magdalena.diaz104@example.com,US,2019-08-21 02:52:02,smb
CUS-0000265,STU-0000265,Pedro,Castro,pedro.castro5939@lake.local,ES,2022-06-17 06:01:29,retail
CUS-0000266,STU-0000266,Carmen,Pereira,carmen.pereira9330@example.com,CO,2022-04-20 03:21:08,smb
CUS-0000267,STU-0000267,Rodrigo,Araya,rodrigo.araya5333@synthetic.dev,MX,2021-03-31 16:18:39,retail
CUS-0000268,STU-0000268,Ignacio,Sandoval,ignacio.sandoval6923@synthetic.dev,AR,2024-07-28 15:33:52,smb
CUS-0000269,STU-0000269,Camila,Morales,camila.morales3818@mail.test,MX,2020-11-07 17:21:06,retail
CUS-0000270,STU-0000270,Emilia,Vargas,emilia.vargas7568@example.com,MX,2025-12-01 20:32:16,retail
CUS-0000271,STU-0000271,Lucia,Morales,lucia.morales2017@example.com,CL,2025-04-20 18:23:59,retail
CUS-0000272,STU-0000272,Benjamin,Toro,benjamin.toro3944@mail.test,ES,2020-03-19 01:12:48,retail
CUS-0000273,STU-0000273,Renata,Castillo,renata.castillo8333@mail.test,CL,2024-02-06 03:42:26,retail
CUS-0000274,STU-0000274,Carlos,Salazar,carlos.salazar8172@demo.io,US,2018-08-06 22:53:43,retail
CUS-0000275,STU-0000275,Agustina,Salazar,agustina.salazar3130@example.com,CL,2021-05-10 11:31:07,retail
CUS-0000276,STU-0000276,Nicolas,Castro,nicolas.castro4304@example.com,CL,2025-07-17 19:50:31,retail
CUS-0000277,STU-0000277,Juan,Riquelme,juan.riquelme346@mail.test,CL,2025-01-31 22:20:25,retail
CUS-0000278,STU-0000278,Lucia,Alvarez,lucia.alvarez4519@example.com,MX,2021-11-02 12:37:05,retail
CUS-0000279,STU-0000279,Romina,Sandoval,romina.sandoval8369@mail.test,CL,2018-09-17 15:46:06,enterprise
CUS-0000280,STU-0000280,Antonia,Lopez,antonia.lopez6241@demo.io,CO,2024-07-10 10:26:31,retail
CUS-0000281,STU-0000281,Daniel,Sandoval,daniel.sandoval8580@example.com,CO,2020-01-22 04:41:28,retail
CUS-0000282,STU-0000282,Romina,Toro,romina.toro1157@demo.io,AR,2023-08-09 03:27:44,retail
CUS-0000283,STU-0000283,Nicolas,Salazar,nicolas.salazar6910@lake.local,CL,2024-06-14 10:42:48,retail
CUS-0000284,STU-0000284,Alejandro,Araya,alejandro.araya503@example.com,CL,2020-11-17 10:52:34,retail
CUS-0000285,STU-0000285,Gabriel,Pereira,gabriel.pereira2492@mail.test,US,2025-10-04 09:23:35,retail
CUS-0000286,STU-0000286,Isabel,Munoz,isabel.munoz6501@demo.io,CL,2024-02-14 15:54:19,enterprise
CUS-0000287,STU-0000287,Pablo,Fuentes,pablo.fuentes8999@demo.io,PE,2019-03-12 17:53:50,smb
CUS-0000288,STU-0000288,Andres,Tapia,andres.tapia1732@demo.io,CL,2021-07-04 03:16:34,retail
CUS-0000289,STU-0000289,Ignacio,Vega,ignacio.vega2174@synthetic.dev,BR,2019-11-27 20:47:16,retail
CUS-0000290,STU-0000290,Juan,Rojas,juan.rojas8844@example.com,CL,2024-11-16 04:21:18,retail
CUS-0000291,STU-0000291,Florencia,Aravena,florencia.aravena3313@synthetic.dev,BR,2022-11-24 20:23:08,retail
CUS-0000292,STU-0000292,Martina,Vega,martina.vega6126@mail.test,CO,2019-10-05 13:57:05,smb
CUS-0000293,STU-0000293,Carlos,Fuentes,carlos.fuentes1194@synthetic.dev,CL,2022-02-13 21:22:25,retail
CUS-0000294,STU-0000294,Fernanda,Martinez,fernanda.martinez1483@synthetic.dev,CL,2018-09-06 04:03:49,retail
CUS-0000295,STU-0000295,Paula,Romero,paula.romero3501@synthetic.dev,MX,2018-09-20 09:04:12,retail
CUS-0000296,STU-0000296,Rodrigo,Silva,rodrigo.silva3778@demo.io,CL,2019-07-09 02:27:13,retail
CUS-0000297,STU-0000297,Agustina,Rivera,agustina.rivera2781@lake.local,PE,2021-01-28 07:37:27,retail
CUS-0000298,STU-0000298,Felipe,Perez,felipe.perez6394@mail.test,CL,2018-07-12 07:06:27,smb
CUS-0000299,STU-0000299,Carmen,Silva,carmen.silva7094@mail.test,CL,2019-05-29 06:03:35,retail
CUS-0000300,STU-0000300,Isabel,Saavedra,isabel.saavedra173@mail.test,BR,2021-02-16 05:08:53,smb
CUS-0000301,STU-0000301,Ignacio,Arancibia,ignacio.arancibia2280@synthetic.dev,MX,2020-03-02 01:06:01,retail
CUS-0000302,STU-0000302,Emilia,Rivera,emilia.rivera937@demo.io,MX,2023-07-16 12:10:28,retail
CUS-0000303,STU-0000303,Gabriel,Rojas,gabriel.rojas1293@demo.io,CO,2020-04-24 01:56:35,smb
CUS-0000304,STU-0000304,Valentina,Carrasco,valentina.carrasco3250@mail.test,AR,2022-01-18 11:02:31,smb
CUS-0000305,STU-0000305,Andres,Munoz,andres.munoz6648@mail.test,CL,2024-06-01 11:24:31,retail
CUS-0000306,STU-0000306,Emilia,Carvajal,emilia.carvajal160@example.com,CL,2023-01-03 06:37:34,retail
CUS-0000307,STU-0000307,Luis,Riquelme,luis.riquelme9397@synthetic.dev,MX,2023-02-19 17:35:58,retail
CUS-0000308,STU-0000308,Camila,Pino,camila.pino85@demo.io,MX,2018-07-19 19:49:22,retail
CUS-0000309,STU-0000309,Trinidad,Fuentes,trinidad.fuentes1004@demo.io,CL,2025-09-16 05:56:28,retail
CUS-0000310,STU-0000310,Amanda,Morales,amanda.morales2568@lake.local,BR,2022-08-18 15:25:07,retail
CUS-0000311,STU-0000311,Sofia,Gonzalez,sofia.gonzalez923@mail.test,MX,2019-01-04 04:22:20,retail
CUS-0000312,STU-0000312,Emilia,Rojas,emilia.rojas8028@example.com,ES,2019-02-12 03:42:24,retail
CUS-0000313,STU-0000313,Florencia,Valenzuela,florencia.valenzuela3878@example.com,US,2021-04-27 16:10:58,retail
CUS-0000314,STU-0000314,Eduardo,Silva,eduardo.silva1764@synthetic.dev,AR,2023-05-27 02:18:04,retail
CUS-0000315,STU-0000315,Eduardo,Carvajal,eduardo.carvajal490@example.com,MX,2025-09-17 13:01:39,smb
CUS-0000316,STU-0000316,Alejandro,Espinoza,alejandro.espinoza1399@synthetic.dev,CL,2019-10-17 14:20:52,smb
CUS-0000317,STU-0000317,Daniela,Torres,daniela.torres3738@lake.local,PE,2018-09-23 11:10:26,retail
CUS-0000318,STU-0000318,Antonia,Martinez,antonia.martinez9842@synthetic.dev,CL,2018-07-18 03:29:32,enterprise
CUS-0000319,STU-0000319,Nicolas,Espinoza,nicolas.espinoza8940@example.com,CL,2021-09-02 23:57:08,retail
CUS-0000320,STU-0000320,Vicente,Gonzalez,vicente.gonzalez1684@lake.local,BR,2020-04-20 23:24:22,retail
CUS-0000321,STU-0000321,Maria,Tapia,maria.tapia2104@mail.test,CL,2022-05-17 16:24:31,retail
CUS-0000322,STU-0000322,Gabriel,Hernandez,gabriel.hernandez3465@mail.test,PE,2025-01-07 20:47:45,enterprise
CUS-0000323,STU-0000323,Paula,Pereira,paula.pereira6492@mail.test,CL,2025-10-21 03:56:36,retail
CUS-0000324,STU-0000324,Sofia,Gutierrez,sofia.gutierrez6877@demo.io,PE,2020-08-16 01:57:36,retail
CUS-0000325,STU-0000325,Isabel,Pereira,isabel.pereira3015@mail.test,BR,2020-12-12 08:03:33,retail
CUS-0000326,STU-0000326,Valentina,Pizarro,valentina.pizarro3746@demo.io,CL,2021-04-20 16:54:53,retail
CUS-0000327,STU-0000327,Maximiliano,Bravo,maximiliano.bravo4885@mail.test,CL,2020-06-24 13:31:59,smb
CUS-0000328,STU-0000328,Eduardo,Saavedra,eduardo.saavedra6514@example.com,CL,2024-12-14 11:40:39,retail
CUS-0000329,STU-0000329,Tomas,Gomez,tomas.gomez8019@example.com,CL,2019-05-14 00:20:39,retail
CUS-0000330,STU-0000330,Fernanda,Pino,fernanda.pino1283@mail.test,PE,2021-01-06 20:54:11,smb
CUS-0000331,STU-0000331,Carmen,Salazar,carmen.salazar4851@synthetic.dev,CL,2018-04-23 14:30:14,retail
CUS-0000332,STU-0000332,Constanza,Toro,constanza.toro7396@demo.io,CO,2023-11-10 13:45:15,retail
CUS-0000333,STU-0000333,Constanza,Contreras,constanza.contreras5280@mail.test,BR,2024-04-11 21:04:13,smb
CUS-0000334,STU-0000334,Antonia,Toro,antonia.toro2451@synthetic.dev,BR,2020-08-30 01:03:05,retail
CUS-0000335,STU-0000335,Nicolas,Tapia,nicolas.tapia1568@demo.io,CL,2021-04-22 00:18:36,smb
CUS-0000336,STU-0000336,Daniel,Diaz,daniel.diaz1960@synthetic.dev,BR,2018-11-07 06:21:04,retail
CUS-0000337,STU-0000337,Rodrigo,Espinoza,rodrigo.espinoza3350@synthetic.dev,AR,2020-05-13 13:21:49,retail
CUS-0000338,STU-0000338,Tomas,Rodriguez,tomas.rodriguez7685@synthetic.dev,CL,2025-06-24 00:45:31,smb
CUS-0000339,STU-0000339,Sebastian,Fuentes,sebastian.fuentes1162@mail.test,CL,2021-09-12 04:09:54,retail
CUS-0000340,STU-0000340,Renata,Vera,renata.vera2964@demo.io,CL,2019-04-09 03:21:02,retail
CUS-0000341,STU-0000341,Carlos,Espinoza,carlos.espinoza405@demo.io,CO,2019-02-19 23:49:05,retail
CUS-0000342,STU-0000342,Gabriel,Morales,gabriel.morales7829@synthetic.dev,ES,2019-03-18 12:23:36,retail
CUS-0000343,STU-0000343,Manuel,Bravo,manuel.bravo1484@lake.local,AR,2021-10-30 12:14:14,retail
CUS-0000344,STU-0000344,Florencia,Tapia,florencia.tapia9470@demo.io,CL,2020-09-16 00:08:25,retail
CUS-0000345,STU-0000345,Rodrigo,Sandoval,rodrigo.sandoval292@mail.test,AR,2020-10-10 21:45:25,retail
CUS-0000346,STU-0000346,Luis,Contreras,luis.contreras991@demo.io,BR,2018-05-01 10:42:56,retail
CUS-0000347,STU-0000347,Lucia,Martinez,lucia.martinez787@lake.local,PE,2025-07-28 00:58:58,retail
CUS-0000348,STU-0000348,Romina,Pizarro,romina.pizarro4201@demo.io,CL,2020-10-29 13:43:31,enterprise
CUS-0000349,STU-0000349,Benjamin,Vasquez,benjamin.vasquez4120@mail.test,MX,2020-08-16 07:05:18,smb
CUS-0000350,STU-0000350,Trinidad,Sepulveda,trinidad.sepulveda4110@mail.test,PE,2025-01-09 14:12:07,retail
CUS-0000351,STU-0000351,Josefa,Riquelme,josefa.riquelme6657@synthetic.dev,US,2023-04-03 04:23:17,retail
CUS-0000352,STU-0000352,Martina,Saavedra,martina.saavedra9204@demo.io,CL,2024-02-28 22:08:38,retail
CUS-0000353,STU-0000353,Ana,Araya,ana.araya5898@mail.test,US,2025-10-04 05:58:41,retail
CUS-0000354,STU-0000354,Carlos,Carrasco,carlos.carrasco8947@demo.io,PE,2020-12-14 16:20:26,retail
CUS-0000355,STU-0000355,Maria,Torres,maria.torres2703@mail.test,CL,2020-12-28 01:53:42,retail
CUS-0000356,STU-0000356,Josefa,Silva,josefa.silva8661@synthetic.dev,MX,2018-02-09 04:52:20,retail
CUS-0000357,STU-0000357,Catalina,Rojas,catalina.rojas2089@synthetic.dev,MX,2020-08-08 16:04:49,retail
CUS-0000358,STU-0000358,Antonia,Rivera,antonia.rivera3767@mail.test,ES,2019-12-06 03:48:11,retail
CUS-0000359,STU-0000359,Lucia,Diaz,lucia.diaz8858@example.com,CL,2020-09-01 14:16:25,smb
CUS-0000360,STU-0000360,Daniela,Silva,daniela.silva8558@demo.io,US,2023-12-10 07:32:03,retail
CUS-0000361,STU-0000361,Carlos,Araya,carlos.araya5618@example.com,US,2025-12-24 18:32:46,retail
CUS-0000362,STU-0000362,Valentina,Castro,valentina.castro1035@example.com,CL,2022-02-06 00:18:44,retail
CUS-0000363,STU-0000363,Romina,Lopez,romina.lopez1845@demo.io,CL,2024-03-06 20:39:31,retail
CUS-0000364,STU-0000364,Felipe,Rivera,felipe.rivera2082@lake.local,CL,2024-12-24 20:30:34,retail
CUS-0000365,STU-0000365,Emilia,Carrasco,emilia.carrasco9975@example.com,CL,2021-10-17 18:22:25,retail
CUS-0000366,STU-0000366,Jose,Aravena,jose.aravena7214@example.com,BR,2024-07-31 17:57:14,retail
CUS-0000367,STU-0000367,Rodrigo,Castillo,rodrigo.castillo6958@example.com,AR,2019-08-19 13:43:35,retail
CUS-0000368,STU-0000368,Antonia,Cordero,antonia.cordero9468@demo.io,AR,2025-04-30 11:13:13,smb
CUS-0000369,STU-0000369,Carmen,Rodriguez,carmen.rodriguez1787@lake.local,CL,2020-11-18 18:40:30,smb
CUS-0000370,STU-0000370,Daniela,Reyes,daniela.reyes4020@mail.test,CL,2025-07-26 02:25:15,smb
CUS-0000371,STU-0000371,Benjamin,Soto,benjamin.soto4905@example.com,BR,2025-03-06 20:15:24,smb
CUS-0000372,STU-0000372,Constanza,Morales,constanza.morales3219@demo.io,CO,2024-06-15 06:36:52,smb
CUS-0000373,STU-0000373,Carlos,Diaz,carlos.diaz7338@mail.test,CL,2022-11-03 18:12:39,retail
CUS-0000374,STU-0000374,Benjamin,Torres,benjamin.torres8856@demo.io,BR,2018-08-07 00:55:02,retail
CUS-0000375,STU-0000375,Gabriel,Carrasco,gabriel.carrasco1974@synthetic.dev,CL,2025-07-04 15:07:55,retail
CUS-0000376,STU-0000376,Martina,Salazar,martina.salazar3744@synthetic.dev,BR,2023-12-02 00:38:31,smb
CUS-0000377,STU-0000377,Pedro,Vargas,pedro.vargas3381@mail.test,CL,2021-10-19 11:34:05,retail
CUS-0000378,STU-0000378,Ana,Pizarro,ana.pizarro306@demo.io,US,2020-08-18 00:40:06,retail
CUS-0000379,STU-0000379,Josefa,Pizarro,josefa.pizarro8817@lake.local,CL,2020-06-09 10:42:40,retail
CUS-0000380,STU-0000380,Benjamin,Pereira,benjamin.pereira6158@example.com,CL,2021-04-14 14:53:35,retail
CUS-0000381,STU-0000381,Juan,Pereira,juan.pereira513@demo.io,AR,2018-04-06 05:13:09,enterprise
CUS-0000382,STU-0000382,Nicolas,Lopez,nicolas.lopez5293@synthetic.dev,ES,2025-03-16 14:43:28,retail
CUS-0000383,STU-0000383,Carmen,Salazar,carmen.salazar8723@example.com,PE,2022-08-08 18:43:25,retail
CUS-0000384,STU-0000384,Luis,Gonzalez,luis.gonzalez2807@demo.io,BR,2021-08-08 19:44:42,retail
CUS-0000385,STU-0000385,Sebastian,Reyes,sebastian.reyes5186@demo.io,MX,2025-06-18 12:53:03,retail
CUS-0000386,STU-0000386,Ana,Araya,ana.araya4530@synthetic.dev,PE,2020-11-19 13:28:10,retail
CUS-0000387,STU-0000387,Andres,Gutierrez,andres.gutierrez1048@synthetic.dev,AR,2021-03-04 12:27:43,enterprise
CUS-0000388,STU-0000388,Renata,Romero,renata.romero865@mail.test,CL,2018-10-26 08:00:24,enterprise
CUS-0000389,STU-0000389,Javier,Lopez,javier.lopez4984@synthetic.dev,AR,2020-04-28 13:16:17,retail
CUS-0000390,STU-0000390,Alejandro,Espinoza,alejandro.espinoza9161@mail.test,MX,2018-06-15 15:20:18,retail
CUS-0000391,STU-0000391,Eduardo,Contreras,eduardo.contreras4293@mail.test,MX,2024-02-29 06:06:49,retail
CUS-0000392,STU-0000392,Pedro,Flores,pedro.flores2976@example.com,CO,2021-02-01 07:04:13,smb
CUS-0000393,STU-0000393,Sofia,Rojas,sofia.rojas2316@synthetic.dev,ES,2025-09-06 14:25:19,retail
CUS-0000394,STU-0000394,Jose,Perez,jose.perez7690@lake.local,CL,2020-01-10 13:27:13,smb
CUS-0000395,STU-0000395,Juan,Gonzalez,juan.gonzalez4820@example.com,ES,2025-11-19 20:47:17,retail
CUS-0000396,STU-0000396,Andres,Bravo,andres.bravo4336@synthetic.dev,CL,2021-03-27 09:18:51,retail
CUS-0000397,STU-0000397,Jose,Sepulveda,jose.sepulveda3389@demo.io,CO,2025-04-02 22:07:23,smb
CUS-0000398,STU-0000398,Cristobal,Castro,cristobal.castro5765@lake.local,PE,2022-07-03 05:55:43,retail
CUS-0000399,STU-0000399,Nicolas,Contreras,nicolas.contreras3594@demo.io,MX,2018-06-08 00:30:31,retail
CUS-0000400,STU-0000400,Daniel,Saavedra,daniel.saavedra6064@example.com,AR,2021-03-30 22:46:33,retail
CUS-0000401,STU-0000401,Florencia,Castro,florencia.castro543@mail.test,CO,2018-11-25 12:29:12,retail
CUS-0000402,STU-0000402,Martina,Contreras,martina.contreras6368@mail.test,AR,2019-07-22 10:46:03,retail
CUS-0000403,STU-0000403,Emilia,Gonzalez,emilia.gonzalez5939@synthetic.dev,CO,2021-08-31 08:49:20,smb
CUS-0000404,STU-0000404,Juan,Lopez,juan.lopez4455@lake.local,CL,2021-06-08 15:43:28,retail
CUS-0000405,STU-0000405,Cristobal,Saavedra,cristobal.saavedra5616@demo.io,CL,2021-12-28 12:23:50,enterprise
CUS-0000406,STU-0000406,Ana,Espinoza,ana.espinoza3799@example.com,CL,2021-02-19 06:24:33,enterprise
CUS-0000407,STU-0000407,Agustina,Aravena,agustina.aravena9699@example.com,PE,2019-06-18 10:43:29,enterprise
CUS-0000408,STU-0000408,Pedro,Gutierrez,pedro.gutierrez328@lake.local,CL,2018-10-31 18:31:47,retail
CUS-0000409,STU-0000409,Pablo,Contreras,pablo.contreras459@demo.io,CL,2018-07-04 10:50:41,retail
CUS-0000410,STU-0000410,Ignacio,Pino,ignacio.pino3134@lake.local,CL,2018-04-20 22:21:56,smb
CUS-0000411,STU-0000411,Pablo,Bravo,pablo.bravo7284@synthetic.dev,MX,2020-12-02 13:08:33,retail
CUS-0000412,STU-0000412,Javier,Arancibia,javier.arancibia2899@lake.local,MX,2022-10-04 13:10:32,retail
CUS-0000413,STU-0000413,Lucia,Saavedra,lucia.saavedra8517@mail.test,CL,2022-09-05 09:01:53,retail
CUS-0000414,STU-0000414,Ignacio,Gonzalez,ignacio.gonzalez8223@lake.local,CL,2020-05-30 01:16:05,retail
CUS-0000415,STU-0000415,Florencia,Espinoza,florencia.espinoza9648@lake.local,MX,2025-09-22 21:24:19,retail
CUS-0000416,STU-0000416,Paula,Cortes,paula.cortes7660@example.com,ES,2023-07-06 20:12:47,retail
CUS-0000417,STU-0000417,Daniel,Espinoza,daniel.espinoza1081@mail.test,CL,2018-09-04 03:13:21,smb
CUS-0000418,STU-0000418,Gabriel,Araya,gabriel.araya7653@synthetic.dev,CL,2019-05-20 22:39:20,retail
CUS-0000419,STU-0000419,Fernanda,Tapia,fernanda.tapia3997@demo.io,CO,2023-08-15 06:44:31,retail
CUS-0000420,STU-0000420,Lucia,Salazar,lucia.salazar7718@example.com,PE,2020-08-05 14:37:21,smb
CUS-0000421,STU-0000421,Diego,Alvarez,diego.alvarez5439@synthetic.dev,US,2024-02-20 05:31:39,retail
CUS-0000422,STU-0000422,Ana,Tapia,ana.tapia9030@synthetic.dev,BR,2018-08-10 00:08:59,retail
CUS-0000423,STU-0000423,Sebastian,Arancibia,sebastian.arancibia1534@lake.local,AR,2023-10-08 13:27:49,smb
CUS-0000424,STU-0000424,Rodrigo,Saavedra,rodrigo.saavedra2988@synthetic.dev,CL,2024-08-12 21:40:46,retail
CUS-0000425,STU-0000425,Valentina,Vega,valentina.vega4996@mail.test,US,2023-06-24 05:34:49,retail
CUS-0000426,STU-0000426,Javier,Contreras,javier.contreras593@mail.test,CL,2025-05-14 00:08:31,retail
CUS-0000427,STU-0000427,Daniel,Aravena,daniel.aravena9479@mail.test,MX,2019-11-13 09:27:13,smb
CUS-0000428,STU-0000428,Paula,Araya,paula.araya1114@example.com,MX,2022-06-09 16:45:21,retail
CUS-0000429,STU-0000429,Isabel,Gomez,isabel.gomez4868@demo.io,CL,2023-05-06 06:53:27,smb
CUS-0000430,STU-0000430,Renata,Castro,renata.castro9650@mail.test,US,2021-11-05 09:30:34,smb
CUS-0000431,STU-0000431,Manuel,Contreras,manuel.contreras2047@demo.io,AR,2019-05-28 07:50:33,smb
CUS-0000432,STU-0000432,Sofia,Cordero,sofia.cordero5312@mail.test,PE,2022-06-28 21:39:04,retail
CUS-0000433,STU-0000433,Paula,Silva,paula.silva8938@mail.test,CL,2018-01-08 03:26:44,retail
CUS-0000434,STU-0000434,Agustina,Soto,agustina.soto5409@mail.test,BR,2024-06-23 07:41:47,retail
CUS-0000435,STU-0000435,Daniel,Pereira,daniel.pereira6066@mail.test,AR,2023-07-13 04:12:25,smb
CUS-0000436,STU-0000436,Florencia,Contreras,florencia.contreras6344@lake.local,CO,2021-09-06 00:18:31,smb
CUS-0000437,STU-0000437,Valentina,Riquelme,valentina.riquelme28@synthetic.dev,AR,2021-02-18 11:24:17,smb
CUS-0000438,STU-0000438,Carlos,Soto,carlos.soto1747@mail.test,PE,2020-09-09 04:07:11,retail
CUS-0000439,STU-0000439,Rodrigo,Araya,rodrigo.araya1000@lake.local,US,2025-07-20 12:05:16,retail
CUS-0000440,STU-0000440,Carlos,Pereira,carlos.pereira4624@synthetic.dev,CL,2022-04-18 12:08:19,retail
CUS-0000441,STU-0000441,Camila,Sandoval,camila.sandoval3461@mail.test,AR,2020-07-10 04:02:58,retail
CUS-0000442,STU-0000442,Trinidad,Castillo,trinidad.castillo2375@demo.io,MX,2021-01-03 15:17:58,smb
CUS-0000443,STU-0000443,Luis,Pino,luis.pino5432@demo.io,MX,2019-08-22 19:18:25,retail
CUS-0000444,STU-0000444,Ignacio,Munoz,ignacio.munoz8824@lake.local,CL,2024-01-03 21:03:12,retail
CUS-0000445,STU-0000445,Carlos,Bravo,carlos.bravo9101@synthetic.dev,CL,2023-01-13 04:26:16,retail
CUS-0000446,STU-0000446,Juan,Fuentes,juan.fuentes9082@lake.local,CO,2025-11-21 18:22:04,retail
CUS-0000447,STU-0000447,Paula,Carrasco,paula.carrasco9220@synthetic.dev,BR,2024-09-14 23:11:36,enterprise
CUS-0000448,STU-0000448,Rodrigo,Rojas,rodrigo.rojas8287@demo.io,CO,2025-10-29 08:48:16,retail
CUS-0000449,STU-0000449,Cristobal,Morales,cristobal.morales2125@synthetic.dev,PE,2024-07-24 14:59:41,retail
CUS-0000450,STU-0000450,Carmen,Riquelme,carmen.riquelme4948@demo.io,CL,2022-05-01 19:46:33,retail
CUS-0000451,STU-0000451,Josefa,Castillo,josefa.castillo5073@mail.test,MX,2021-06-20 22:59:17,retail
CUS-0000452,STU-0000452,Gabriel,Alvarez,gabriel.alvarez4025@example.com,CL,2021-12-02 17:23:00,retail
CUS-0000453,STU-0000453,Romina,Hernandez,romina.hernandez4950@demo.io,PE,2022-05-04 04:21:10,retail
CUS-0000454,STU-0000454,Manuel,Hernandez,manuel.hernandez6219@synthetic.dev,CL,2020-05-10 05:27:06,retail
