lead_id,first_name,last_name,email,source,status,score,created_at
LED-0000259,Agustina,Lopez,agustina.lopez218@synthetic.dev,web,contacted,32,2022-01-29 17:53:54
LED-0000260,Alejandro,Vega,alejandro.vega1551@example.com,ads,contacted,50,2022-10-02 00:55:01
LED-0000261,Matias,Sepulveda,matias.sepulveda4750@mail.test,event,contacted,5,2023-05-17 12:55:09
LED-0000262,Felipe,Araya,felipe.araya8796@example.com,web,converted,93,2023-12-05 15:40:34
LED-0000263,Eduardo,Pizarro,eduardo.pizarro1912@lake.local,referral,converted,32,2022-12-02 17:14:54
LED-0000264,Valentina,Vargas,valentina.vargas8199@mail.test,event,qualified,32,2024-04-18 14:43:48
LED-0000265,Constanza,Castro,constanza.castro1911@mail.test,referral,converted,21,2024-07-10 22:32:32
LED-0000266,Amanda,Gutierrez,amanda.gutierrez7217@lake.local,web,lost,9,2024-08-06 07:19:27
LED-0000267,Cristobal,Salazar,cristobal.salazar2339@example.com,web,new,40,2022-07-04 03:27:26
LED-0000268,Juan,Aravena,juan.aravena3833@demo.io,web,lost,52,2023-03-07 05:37:36
LED-0000269,Florencia,Sandoval,florencia.sandoval2082@mail.test,referral,contacted,71,2024-01-16 02:52:13
LED-0000270,Trinidad,Alvarez,trinidad.alvarez4057@synthetic.dev,ads,contacted,22,2022-04-01 17:34:02
LED-0000271,Carmen,Perez,carmen.perez9362@lake.local,ads,contacted,79,2024-05-14 00:25:05
LED-0000272,Luis,Torres,luis.torres7966@example.com,referral,lost,29,2024-07-12 18:15:03
LED-0000273,Valentina,Rodriguez,valentina.rodriguez6458@mail.test,cold_call,new,95,2022-11-10 05:59:36
LED-0000274,Vicente,Vargas,vicente.vargas5642@example.com,cold_call,new,86,2023-12-18 03:11:58
LED-0000275,Matias,Perez,matias.perez9670@example.com,ads,qualified,12,2022-12-11 02:09:41
LED-0000276,Maria,Sandoval,maria.sandoval7450@demo.io,ads,qualified,75,2025-07-18 16:06:12
LED-0000277,Amanda,Ortiz,amanda.ortiz4066@mail.test,event,qualified,48,2025-05-03 06:53:20
LED-0000278,Benjamin,Cordero,benjamin.cordero8643@synthetic.dev,referral,converted,18,2025-10-30 12:34:55
LED-0000279,Pablo,Carrasco,pablo.carrasco2064@lake.local,referral,contacted,71,2023-06-02 18:34:42
LED-0000280,Manuel,Martinez,manuel.martinez7775@mail.test,ads,new,10,2022-04-19 00:23:54
LED-0000281,Martina,Sepulveda,martina.sepulveda1697@example.com,web,qualified,4,2023-06-01 20:36:10
LED-0000282,Juan,Munoz,juan.munoz2158@demo.io,cold_call,contacted,7,2023-04-01 22:26:48
LED-0000283,Daniela,Soto,daniela.soto5262@lake.local,web,contacted,12,2024-06-12 16:26:45
LED-0000284,Agustina,Vargas,agustina.vargas7977@demo.io,referral,lost,47,2023-04-03 23:14:34
LED-0000285,Sebastian,Pino,sebastian.pino8003@example.com,web,new,29,2023-10-15 06:42:22
LED-0000286,Martina,Castro,martina.castro7572@mail.test,referral,new,14,2024-08-17 04:25:07
LED-0000287,Maximiliano,Arancibia,maximiliano.arancibia6757@example.com,web,qualified,95,2024-05-27 13:59:11
LED-0000288,Luis,Fuentes,luis.fuentes4980@lake.local,referral,qualified,12,2024-08-24 19:33:15
LED-0000289,Sebastian,Cortes,sebastian.cortes1225@lake.local,web,lost,75,2023-03-23 05:00:14
LED-0000290,Luis,Bravo,luis.bravo9816@example.com,web,contacted,80,2023-07-26 14:52:58
LED-0000291,Lucia,Carrasco,lucia.carrasco7463@example.com,event,contacted,36,2023-06-02 08:38:59
LED-0000292,Carmen,Riquelme,carmen.riquelme4341@example.com,event,new,72,2022-10-29 03:25:51
LED-0000293,Ignacio,Hernandez,ignacio.hernandez603@lake.local,ads,contacted,24,2023-12-28 01:09:31
LED-0000294,Martina,Salazar,martina.salazar8110@mail.test,event,new,42,2025-04-23 09:27:47
LED-0000295,Martina,Perez,martina.perez7559@example.com,web,qualified,24,2023-02-04 00:59:02
LED-0000296,Valentina,Arancibia,valentina.arancibia1455@mail.test,web,new,65,2025-07-06 19:36:31
LED-0000297,Luis,Vasquez,luis.vasquez9206@example.com,event,new,95,2022-12-16 18:27:18
LED-0000298,Daniel,Ortiz,daniel.ortiz723@example.com,ads,new,0,2022-01-26 08:10:58
LED-0000299,Romina,Henriquez,romina.henriquez2005@demo.io,referral,converted,45,2024-05-01 11:39:02
LED-0000300,Amanda,Munoz,amanda.munoz3396@example.com,web,qualified,66,2023-09-26 13:01:04
LED-0000301,Daniel,Alvarez,daniel.alvarez2535@mail.test,referral,lost,34,2022-09-30 00:39:00
LED-0000302,Magdalena,Vasquez,magdalena.vasquez7685@lake.local,event,contacted,58,2024-07-27 14:09:22
LED-0000303,Ignacio,Gomez,ignacio.gomez1649@mail.test,web,contacted,61,2024-07-17 04:07:30
LED-0000304,Isabel,Carvajal,isabel.carvajal4722@mail.test,web,contacted,98,2025-02-11 03:23:56
LED-0000305,Gabriel,Rivera,gabriel.rivera9047@lake.local,cold_call,contacted,76,2025-12-10 00:22:12
LED-0000306,Emilia,Soto,emilia.soto1399@demo.io,web,qualified,18,2025-10-31 17:41:45
LED-0000307,Camila,Gomez,camila.gomez3442@example.com,event,contacted,11,2022-08-30 00:56:18
LED-0000308,Trinidad,Munoz,trinidad.munoz3617@synthetic.dev,web,qualified,75,2025-10-16 17:29:29
LED-0000309,Carlos,Gomez,carlos.gomez6077@mail.test,web,qualified,44,2025-08-28 04:00:15
LED-0000310,Daniel,Aravena,daniel.aravena5628@synthetic.dev,web,qualified,55,2024-01-24 04:27:51
LED-0000311,Isabel,Saavedra,isabel.saavedra7224@demo.io,web,qualified,62,2024-07-28 12:10:08
LED-0000312,Catalina,Aravena,catalina.aravena6762@lake.local,web,lost,24,2024-03-12 00:40:49
LED-0000313,Carmen,Silva,carmen.silva2960@synthetic.dev,event,contacted,89,2024-02-21 03:28:03
LED-0000314,Javier,Gonzalez,javier.gonzalez9671@synthetic.dev,ads,converted,88,2025-04-14 20:24:31
LED-0000315,Paula,Rivera,paula.rivera3132@mail.test,web,lost,21,2024-09-15 18:13:12
LED-0000316,Manuel,Hernandez,manuel.hernandez205@mail.test,cold_call,qualified,89,2023-08-20 14:33:51
LED-0000317,Maria,Espinoza,maria.espinoza9296@mail.test,web,new,0,2022-06-15 21:28:51
LED-0000318,Felipe,Vera,felipe.vera7729@lake.local,ads,converted,99,2023-09-26 05:33:00
LED-0000319,Trinidad,Ortiz,trinidad.ortiz8821@mail.test,web,contacted,43,2022-12-04 22:14:55
LED-0000320,Maria,Sepulveda,maria.sepulveda9653@mail.test,web,contacted,42,2022-04-30 17:45:16
LED-0000321,Agustina,Hernandez,agustina.hernandez2765@lake.local,referral,qualified,14,2022-10-22 00:18:54
LED-0000322,Manuel,Ortiz,manuel.ortiz2763@mail.test,cold_call,contacted,36,2023-12-30 16:58:48
LED-0000323,Macarena,Vera,macarena.vera5902@demo.io,referral,qualified,18,2022-03-30 15:59:41
LED-0000324,Catalina,Flores,catalina.flores941@synthetic.dev,referral,qualified,8,2022-09-12 01:30:17
LED-0000325,Florencia,Diaz,florencia.diaz4863@demo.io,referral,qualified,68,2023-06-17 19:28:37
LED-0000326,Alejandro,Riquelme,alejandro.riquelme5120@lake.local,web,lost,5,2023-08-27 03:43:02
LED-0000327,Fernanda,Contreras,fernanda.contreras1834@mail.test,ads,new,46,2022-07-01 06:14:15
LED-0000328,Daniela,Espinoza,daniela.espinoza8887@lake.local,web,qualified,58,2024-11-07 11:26:51
LED-0000329,Diego,Cortes,diego.cortes173@example.com,referral,qualified,55,2023-06-19 11:28:47
LED-0000330,Pablo,Vasquez,pablo.vasquez1179@demo.io,referral,new,55,2022-12-14 15:42:32
LED-0000331,Cristobal,Pereira,cristobal.pereira2234@example.com,event,new,13,2025-03-24 15:50:51
LED-0000332,Sebastian,Torres,sebastian.torres1027@synthetic.dev,web,new,57,2022-04-22 08:22:50
LED-0000333,Catalina,Contreras,catalina.contreras3991@mail.test,web,qualified,52,2023-04-06 09:50:40
LED-0000334,Camila,Alvarez,camila.alvarez2505@synthetic.dev,referral,qualified,70,2024-02-28 22:13:04
LED-0000335,Lucia,Vera,lucia.vera1018@demo.io,ads,lost,55,2024-01-29 14:19:28
LED-0000336,Magdalena,Cordero,magdalena.cordero13@synthetic.dev,referral,new,46,2023-07-19 00:16:55
LED-0000337,Josefa,Soto,josefa.soto4685@demo.io,event,lost,52,2023-09-22 13:44:11
LED-0000338,Felipe,Gomez,felipe.gomez983@synthetic.dev,ads,contacted,40,2023-11-04 06:53:33
LED-0000339,Daniel,Ortiz,daniel.ortiz3431@example.com,event,contacted,59,2023-10-27 10:57:20
LED-0000340,Rodrigo,Flores,rodrigo.flores8038@demo.io,referral,qualified,79,2025-02-13 12:04:07
LED-0000341,Paula,Castillo,paula.castillo4196@mail.test,event,lost,19,2024-02-19 05:51:52
LED-0000342,Lucia,Sandoval,lucia.sandoval4241@lake.local,web,new,53,2022-10-28 07:51:11
LED-0000343,Josefa,Rodriguez,josefa.rodriguez1185@synthetic.dev,web,new,36,2024-03-01 14:29:09
LED-0000344,Antonia,Gomez,antonia.gomez9582@example.com,web,qualified,8,2024-05-18 12:43:48
LED-0000345,Josefa,Silva,josefa.silva9573@example.com,event,contacted,84,2025-03-08 04:40:41
LED-0000346,Constanza,Arancibia,constanza.arancibia803@demo.io,referral,contacted,89,2025-01-17 12:31:43
LED-0000347,Magdalena,Arancibia,magdalena.arancibia3824@synthetic.dev,web,lost,24,2025-11-23 07:27:42
LED-0000348,Agustina,Bravo,agustina.bravo7868@mail.test,web,contacted,39,2024-12-26 12:31:31
LED-0000349,Sebastian,Gonzalez,sebastian.gonzalez3333@demo.io,web,converted,56,2022-02-22 11:48:37
LED-0000350,Maximiliano,Castillo,maximiliano.castillo9556@demo.io,referral,contacted,78,2025-05-24 08:03:07
LED-0000351,Trinidad,Fuentes,trinidad.fuentes3379@synthetic.dev,event,qualified,9,2022-07-01 05:18:17
LED-0000352,Antonia,Sepulveda,antonia.sepulveda9973@mail.test,referral,lost,99,2024-10-11 17:26:42
LED-0000353,Sofia,Ortiz,sofia.ortiz7489@demo.io,referral,contacted,58,2022-03-04 23:19:24
LED-0000354,Renata,Bravo,renata.bravo4643@demo.io,web,qualified,33,2023-02-28 15:01:20
LED-0000355,Pablo,Pizarro,pablo.pizarro4457@mail.test,event,new,13,2023-09-27 16:25:50
LED-0000356,Amanda,Rivera,amanda.rivera5109@example.com,event,new,69,2024-03-26 22:28:59
LED-0000357,Juan,Carrasco,juan.carrasco8974@demo.io,ads,contacted,2,2023-12-11 21:20:50
LED-0000358,Cristobal,Bravo,cristobal.bravo1342@lake.local,referral,converted,29,2025-03-24 12:24:13
LED-0000359,Benjamin,Araya,benjamin.araya623@mail.test,web,lost,29,2023-09-04 20:10:43
LED-0000360,Ignacio,Henriquez,ignacio.henriquez9845@demo.io,web,qualified,9,2024-04-25 02:25:53
LED-0000361,Magdalena,Gomez,magdalena.gomez6824@example.com,ads,contacted,31,2025-10-01 20:46:31
LED-0000362,Daniela,Rivera,daniela.rivera2952@mail.test,referral,new,36,2024-10-27 10:38:12
LED-0000363,Javier,Salazar,javier.salazar4789@demo.io,event,contacted,28,2023-04-06 07:06:31
LED-0000364,Maria,Gutierrez,maria.gutierrez6212@mail.test,event,new,86,2023-03-31 17:21:50
LED-0000365,Jose,Vargas,jose.vargas7264@lake.local,web,new,74,2022-01-16 20:52:39
LED-0000366,Martina,Salazar,martina.salazar9089@mail.test,ads,qualified,54,2024-01-30 16:07:45
LED-0000367,Javier,Vasquez,javier.vasquez2150@lake.local,event,converted,36,2025-09-07 16:05:57
LED-0000368,Sebastian,Pizarro,sebastian.pizarro1911@synthetic.dev,web,qualified,58,2024-10-07 09:56:34
LED-0000369,Carmen,Flores,carmen.flores8851@demo.io,ads,new,50,2023-12-24 03:07:57
LED-0000370,Diego,Reyes,diego.reyes7591@lake.local,web,new,94,2022-02-08 12:28:53
LED-0000371,Lucia,Toro,lucia.toro1743@example.com,referral,lost,58,2022-02-13 23:12:46
LED-0000372,Pedro,Carvajal,pedro.carvajal3606@lake.local,web,new,36,2022-06-23 12:59:18
LED-0000373,Nicolas,Reyes,nicolas.reyes3984@lake.local,web,lost,87,2022-01-01 22:11:41
LED-0000374,Camila,Alvarez,camila.alvarez6746@lake.local,event,contacted,43,2023-04-14 10:04:58
LED-0000375,Florencia,Fuentes,florencia.fuentes5669@example.com,web,contacted,49,2025-02-09 06:33:18
LED-0000376,Sofia,Vera,sofia.vera2531@mail.test,web,converted,19,2025-01-22 23:51:25
LED-0000377,Eduardo,Pereira,eduardo.pereira2992@example.com,web,lost,89,2022-01-24 19:19:41
LED-0000378,Sofia,Henriquez,sofia.henriquez9875@synthetic.dev,referral,contacted,11,2024-01-16 06:38:54
LED-0000379,Tomas,Riquelme,tomas.riquelme5160@demo.io,cold_call,new,45,2023-02-21 07:59:44
LED-0000380,Camila,Romero,camila.romero3832@mail.test,cold_call,new,18,2023-10-08 09:10:30
LED-0000381,Eduardo,Martinez,eduardo.martinez8204@synthetic.dev,web,converted,60,2022-01-01 08:28:56
LED-0000382,Florencia,Torres,florencia.torres1464@example.com,event,contacted,81,2025-03-29 04:38:06
LED-0000383,Carlos,Contreras,carlos.contreras3237@mail.test,cold_call,new,59,2024-10-24 18:46:04
LED-0000384,Magdalena,Pizarro,magdalena.pizarro7865@synthetic.dev,ads,contacted,64,2025-06-07 23:42:56
LED-0000385,Maximiliano,Castillo,maximiliano.castillo9979@demo.io,web,qualified,8,2022-09-25 17:20:38
LED-0000386,Amanda,Contreras,amanda.contreras2769@mail.test,cold_call,contacted,36,2024-08-14 16:09:47
LED-0000387,Manuel,Tapia,manuel.tapia9738@synthetic.dev,web,lost,34,2023-02-05 10:03:52
LED-0000388,Romina,Morales,romina.morales646@demo.io,web,new,76,2022-04-25 15:59:13
LED-0000389,Martina,Lopez,martina.lopez3294@demo.io,web,new,52,2025-12-05 18:34:01
LED-0000390,Sofia,Aravena,sofia.aravena7371@mail.test,web,contacted,86,2023-09-18 05:49:20
LED-0000391,Alejandro,Araya,alejandro.araya3758@demo.io,web,new,39,2022-03-20 11:02:57
LED-0000392,Fernanda,Riquelme,fernanda.riquelme715@mail.test,cold_call,contacted,39,2023-02-21 02:22:26
LED-0000393,Fernanda,Vasquez,fernanda.vasquez3744@demo.io,web,lost,9,2024-09-12 00:10:09
LED-0000394,Romina,Vera,romina.vera4851@demo.io,web,new,66,2022-04-27 19:29:20
LED-0000395,Renata,Carrasco,renata.carrasco6705@example.com,cold_call,new,34,2023-09-19 14:34:23
LED-0000396,Florencia,Silva,florencia.silva784@example.com,web,contacted,68,2022-08-09 13:03:36
LED-0000397,Lucia,Cordero,lucia.cordero331@synthetic.dev,web,new,12,2023-08-18 09:08:54
LED-0000398,Jose,Gonzalez,jose.gonzalez785@lake.local,referral,new,88,2023-10-06 07:50:50
LED-0000399,Gabriel,Rivera,gabriel.rivera4440@lake.local,referral,converted,80,2024-11-23 05:32:00
LED-0000400,Constanza,Toro,constanza.toro5178@lake.local,event,contacted,37,2024-09-26 19:15:24
LED-0000401,Manuel,Rivera,manuel.rivera5287@mail.test,event,new,17,2025-01-29 08:30:34
LED-0000402,Pedro,Ortiz,pedro.ortiz9643@synthetic.dev,ads,contacted,69,2022-10-04 14:27:20
LED-0000403,Ignacio,Pino,ignacio.pino6799@mail.test,web,converted,20,2024-01-30 04:03:55
LED-0000404,Fernanda,Diaz,fernanda.diaz8711@synthetic.dev,cold_call,new,62,2024-01-20 06:37:36
LED-0000405,Florencia,Cordero,florencia.cordero7944@lake.local,web,new,61,2023-04-10 09:35:38
LED-0000406,Alejandro,Pino,alejandro.pino546@lake.local,web,new,63,2022-02-01 15:52:35
LED-0000407,Emilia,Ortiz,emilia.ortiz1241@lake.local,ads,qualified,78,2025-08-28 08:53:40
LED-0000408,Emilia,Valenzuela,emilia.valenzuela6322@lake.local,event,contacted,89,2022-09-08 01:50:30
LED-0000409,Felipe,Riquelme,felipe.riquelme5687@demo.io,web,contacted,40,2025-06-16 02:44:17
LED-0000410,Trinidad,Arancibia,trinidad.arancibia1398@example.com,cold_call,new,14,2025-02-23 06:35:16
LED-0000411,Benjamin,Castro,benjamin.castro6808@lake.local,ads,converted,79,2024-04-19 15:34:10
LED-0000412,Maria,Carvajal,maria.carvajal3210@demo.io,cold_call,contacted,17,2025-04-14 02:48:51
LED-0000413,Florencia,Flores,florencia.flores5247@synthetic.dev,cold_call,new,47,2024-01-01 19:26:05
LED-0000414,Javier,Sandoval,javier.sandoval8204@example.com,web,contacted,69,2023-04-14 21:47:44
LED-0000415,Florencia,Contreras,florencia.contreras9940@demo.io,web,qualified,0,2024-03-14 10:56:30
LED-0000416,Juan,Gonzalez,juan.gonzalez2228@synthetic.dev,referral,converted,13,2022-04-18 00:48:17
LED-0000417,Romina,Vera,romina.vera888@lake.local,ads,qualified,43,2022-02-26 18:14:29
LED-0000418,Carlos,Cortes,carlos.cortes1877@demo.io,ads,contacted,88,2023-06-14 20:20:21
LED-0000419,Renata,Gonzalez,renata.gonzalez6220@example.com,event,converted,60,2024-10-18 09:31:42
LED-0000420,Pedro,Gutierrez,pedro.gutierrez9995@lake.local,referral,qualified,94,2023-04-02 19:34:29
LED-0000421,Pedro,Cortes,pedro.cortes905@example.com,web,qualified,67,2024-03-23 08:21:05
LED-0000422,Pablo,Espinoza,pablo.espinoza4471@mail.test,ads,converted,54,2023-06-26 04:31:18
LED-0000423,Carlos,Romero,carlos.romero5589@demo.io,web,contacted,45,2023-07-01 16:57:09
LED-0000424,Luis,Aravena,luis.aravena7770@synthetic.dev,web,new,69,2024-11-14 18:29:27
LED-0000425,Carlos,Pereira,carlos.pereira2571@example.com,web,new,41,2025-03-17 15:51:29
LED-0000426,Tomas,Gutierrez,tomas.gutierrez6406@lake.local,web,lost,56,2023-05-21 07:23:54
LED-0000427,Pablo,Vasquez,pablo.vasquez5854@synthetic.dev,referral,lost,49,2024-01-02 14:48:06
LED-0000428,Antonia,Morales,antonia.morales8580@demo.io,web,converted,21,2022-04-05 14:09:34
LED-0000429,Catalina,Gutierrez,catalina.gutierrez1797@example.com,ads,new,48,2023-11-02 15:01:20
LED-0000430,Cristobal,Contreras,cristobal.contreras1729@lake.local,event,new,78,2024-12-03 14:34:46
LED-0000431,Renata,Vera,renata.vera7669@demo.io,web,converted,26,2022-08-08 02:26:05
LED-0000432,Juan,Lopez,juan.lopez8871@lake.local,cold_call,qualified,0,2022-10-10 02:58:37
LED-0000433,Gabriel,Castillo,gabriel.castillo3876@synthetic.dev,web,contacted,38,2022-01-05 05:45:09
LED-0000434,Maria,Fuentes,maria.fuentes3331@synthetic.dev,web,contacted,43,2025-11-28 06:33:39
LED-0000435,Emilia,Henriquez,emilia.henriquez4582@example.com,referral,contacted,83,2023-06-17 14:10:11
LED-0000436,Renata,Pereira,renata.pereira724@mail.test,cold_call,converted,16,2025-05-24 23:03:51
LED-0000437,Rodrigo,Henriquez,rodrigo.henriquez1220@demo.io,ads,new,28,2023-03-11 15:29:47
LED-0000438,Florencia,Rojas,florencia.rojas220@synthetic.dev,referral,contacted,75,2024-07-20 06:55:32
LED-0000439,Fernanda,Araya,fernanda.araya3367@demo.io,event,lost,67,2025-08-20 22:59:28
LED-0000440,Daniela,Contreras,daniela.contreras3002@mail.test,event,contacted,39,2024-08-11 23:04:48
LED-0000441,Andres,Martinez,andres.martinez7719@lake.local,web,converted,25,2025-03-26 22:45:32
LED-0000442,Antonia,Vargas,antonia.vargas1483@demo.io,referral,lost,29,2024-08-20 13:37:59
LED-0000443,Tomas,Morales,tomas.morales2505@lake.local,referral,new,42,2023-08-21 10:40:03
LED-0000444,Luis,Henriquez,luis.henriquez9111@demo.io,event,new,67,2025-01-08 07:06:07
LED-0000445,Luis,Aravena,luis.aravena7069@lake.local,referral,contacted,50,2025-07-18 10:29:59
LED-0000446,Javier,Rivera,javier.rivera9344@synthetic.dev,web,new,69,2023-06-05 16:56:11
LED-0000447,Pedro,Araya,pedro.araya5753@demo.io,cold_call,converted,23,2025-08-22 09:13:35
LED-0000448,Constanza,Pereira,constanza.pereira6479@lake.local,event,contacted,75,2023-03-16 14:20:15
LED-0000449,Carmen,Romero,carmen.romero1036@demo.io,referral,new,76,2022-07-21 14:44:01
LED-0000450,Florencia,Ortiz,florencia.ortiz3679@mail.test,web,qualified,20,2024-11-22 01:51:35
LED-0000451,Camila,Riquelme,camila.riquelme1420@synthetic.dev,referral,converted,59,2024-06-08 09:44:14
LED-0000452,Martina,Gutierrez,martina.gutierrez3168@lake.local,web,contacted,21,2025-04-13 10:00:54
LED-0000453,Amanda,Rivera,amanda.rivera3346@synthetic.dev,event,converted,45,2023-11-25 15:56:15
LED-0000454,Valentina,Contreras,valentina.contreras8956@demo.io,web,new,59,2025-08-02 14:46:21
LED-0000455,Maximiliano,Tapia,maximiliano.tapia3244@synthetic.dev,web,qualified,45,2023-06-28 21:12:37
LED-0000456,Felipe,Pizarro,felipe.pizarro9269@example.com,event,converted,37,2024-12-05 14:03:14
LED-0000457,Renata,Gutierrez,renata.gutierrez6412@lake.local,ads,new,83,2023-02-09 16:47:48
LED-0000458,Maria,Tapia,maria.tapia8913@demo.io,ads,qualified,70,2023-02-08 13:21:23
LED-0000459,Isabel,Pino,isabel.pino466@lake.local,event,contacted,88,2025-10-28 03:01:44
LED-0000460,Renata,Perez,renata.perez1687@mail.test,event,qualified,85,2024-12-27 23:16:24
LED-0000461,Daniel,Rojas,daniel.rojas7703@synthetic.dev,web,qualified,29,2023-04-28 22:45:01
LED-0000462,Fernanda,Vera,fernanda.vera3013@mail.test,web,new,22,2024-07-05 23:37:04
LED-0000463,Sebastian,Perez,sebastian.perez5847@synthetic.dev,referral,qualified,65,2023-01-25 08:24:02
LED-0000464,Andres,Munoz,andres.munoz536@synthetic.dev,ads,new,8,2022-12-26 16:57:03
LED-0000465,Carlos,Rodriguez,carlos.rodriguez5680@example.com,web,new,88,2023-08-28 18:13:16
LED-0000466,Lucia,Rojas,lucia.rojas7267@lake.local,web,new,78,2025-09-02 03:09:29
LED-0000467,Emilia,Vasquez,emilia.vasquez5627@lake.local,cold_call,contacted,13,2023-10-23 16:08:52
LED-0000468,Maria,Toro,maria.toro5553@example.com,event,qualified,77,2024-07-12 12:25:29
LED-0000469,Sofia,Araya,sofia.araya8610@synthetic.dev,web,new,17,2023-06-23 21:56:57
LED-0000470,Daniela,Reyes,daniela.reyes9402@synthetic.dev,web,contacted,40,2023-12-28 15:16:45
LED-0000471,Jose,Gomez,jose.gomez5989@synthetic.dev,referral,qualified,17,2023-05-21 05:33:11
LED-0000472,Trinidad,Silva,trinidad.silva7445@mail.test,web,lost,44,2023-02-19 01:58:39
LED-0000473,Florencia,Sepulveda,florencia.sepulveda5861@lake.local,cold_call,contacted,54,2022-03-01 05:42:18
LED-0000474,Juan,Hernandez,juan.hernandez9854@synthetic.dev,referral,contacted,43,2023-06-18 12:25:17
LED-0000475,Juan,Toro,juan.toro7680@synthetic.dev,referral,contacted,10,2025-01-23 22:34:39
LED-0000476,Alejandro,Pizarro,alejandro.pizarro887@synthetic.dev,web,new,22,2024-05-05 09:54:13
LED-0000477,Ana,Vargas,ana.vargas1883@example.com,event,qualified,31,2024-12-16 14:22:13
LED-0000478,Juan,Contreras,juan.contreras8940@example.com,web,contacted,33,2024-08-12 19:59:45
LED-0000479,Antonia,Torres,antonia.torres6793@demo.io,referral,contacted,27,2024-09-01 13:35:38
LED-0000480,Tomas,Salazar,tomas.salazar9792@mail.test,web,lost,4,2023-09-24 21:23:07
